Activity_Id,Landing_Airport, Airline_Name,Operating_Airline_IATA_Code,Landing_Date,Published_Airline,Published_Airline_IATA_Code,GEO_Summary,GEO_Region,Landing_ Aircraft_ Type,Aircraft_Body_Type,Aircraft Manufacturer,Aircraft_Model,Aircraft_Version,Landing_Count,Total_Landed_Weight,Landing_Status
32669,Rochester International Airport,Delta Air Lines,DL,14-08-16,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,400,88,30800000,1
100240,Southwest Florida International Airport,EVA Airways,BR,15-08-16,EVA Airways,BR,International,Asia,Combi,Wide Body,Boeing,747,400,51,32079000,1
175725,Santa Fe Municipal Airport,Federal Express,FX,16-08-16,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,10,40,15000000,1
116130,San Diego International Airport (Lindbergh Field),Federal Express,FX,17-08-16,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,30,5,2120000,0
155065,San Antonio International Airport,Federal Express,FX,18-08-16,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,,23,11074500,1
184002,Savannah/Hilton Head International Airport,Frontier Airlines,F9,19-08-16,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,,138,18561000,0
78644,Santa Barbara Municipal Airport (Santa Barbara Airport),Hawaiian Airlines,HA,20-08-16,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,300,30,9600000,0
48679,South Bend International Airport (South Bend Regional),Horizon Air,QX,21-08-16,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,84,5628000,0
100237,San Luis Obispo County Regional Airport (McChesney Field),Independence Air,DH,22-08-16,Independence Air,DH,Domestic,US,Passenger,Narrow Body,Airbus,A319,,18,2480400,1
214820,Deadhorse Airport (Prudhoe Bay Airport),Japan Airlines,JL,23-08-16,Japan Airlines,JL,International,Asia,Freighter,Wide Body,Boeing,747,200,46,28980000,0
22723,University Park Airport,Japan Airlines,JL,24-08-16,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,747,400,30,18900000,1
43997,Louisville International Airport (Standiford Field),KLM Royal Dutch Airlines,KL,25-08-16,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,767,0,9,2735100,0
28437,Seattle-Tacoma International Airport,KLM Royal Dutch Airlines,KL,26-08-16,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,McDonnell Douglas,MD-11,,21,9240000,1
197559,San Francisco International Airport,Kalitta Air,K4,27-08-16,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,200,12,7560000,0
200350,Springfield-Branson National Airport,Kitty Hawk Air Cargo,KR,28-08-16,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,200,2,318500,1
70666,St. George Regional Airport,Kitty Hawk Air Cargo,KR,29-08-16,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,737,300,20,2332000,1
164609,Shreveport Regional Airport,Korean Air Lines,KE,30-08-16,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,400,8,5224000,0
212834,Sitka Rocky Gutierrez Airport,Korean Air Lines,KE,31-08-16,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,,22,14344000,1
164378,Norman Y. Mineta San José International Airport,Korean Air Lines,KE,01-09-16,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,200,21,9660000,0
20718,San Angelo Regional Airport (Mathis Field),Lufthansa German Airlines,LH,02-09-16,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,430,30,18900000,0
190819,Luis Muñoz Marín International Airport,Lufthansa German Airlines,LH,03-09-16,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,313,22,9215360,1
152248,Salt Lake City International Airport,Mesa Airlines,YV,04-09-16,US Airways,US,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,29,2131500,1
174484,Sacramento International Airport,Mexicana Airlines,MX,05-09-16,Mexicana Airlines,MX,International,Mexico,Passenger,Wide Body,Boeing,767,0,3,960300,0
169145,Santa Maria Public Airport (Capt G. Allan Hancock Field),Mexicana Airlines,MX,06-09-16,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A319,,19,2555500,1
227274,John Wayne Airport (Orange County Airport),Mexicana Airlines,MX,07-09-16,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A320,,53,7536600,0
31186,Abraham Lincoln Capital Airport,Midwest Airlines,YX,08-09-16,Midwest Airlines,YX,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,,30,3900000,1
55427,Wichita Falls Municipal Airport/Sheppard AFB,Nippon Cargo Airlines,KZ,09-09-16,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,200,48,30240000,0
144961,Sarasota-Bradenton International Airport,Northwest Airlines (became Delta),NW,10-09-16,Northwest Airlines (became Delta),NW,Domestic,US,Passenger,Narrow Body,Boeing,757,300,65,14560000,1
193486,St. Cloud Regional Airport,Northwest Airlines (became Delta),NW,11-09-16,Northwest Airlines (became Delta),NW,Domestic,US,Passenger,Narrow Body,Boeing,757,,145,28710000,0
71243,St. Louis International Airport at Lambert Field,Northwest Airlines (became Delta),NW,12-09-16,Northwest Airlines (became Delta),NW,Domestic,US,Passenger,Narrow Body,Airbus,A319,,35,4704000,0
71518,Cyril E. King Airport,Northwest Airlines (became Delta),NW,13-09-16,Northwest Airlines (became Delta),NW,Domestic,US,Passenger,Narrow Body,Airbus,A320,,54,7678800,0
218232,Henry E. Rohlsen Airport,Northwest Airlines (became Delta),NW,14-09-16,Northwest Airlines (became Delta),NW,International,Asia,Passenger,Wide Body,Airbus,A330,223,30,12036000,0
42438,Friedman Memorial Airport,Philippine Airlines,PR,15-09-16,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,400,24,15120000,0
67860,Sioux Gateway Airport,Philippine Airlines,PR,16-09-16,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,300,10,4188800,1
62817,Stewart International Airport,Singapore Airlines,SQ,17-09-16,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,747,400,30,18900000,1
139767,Syracuse Hancock International Airport,Singapore Airlines,SQ,18-09-16,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,30,13771500,0
213990,Tallahassee International Airport,SkyWest Airlines,OO,19-09-16,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,500,170,7990000,0
91450,Toledo Express Airport,SkyWest Airlines,OO,20-09-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,344,23048000,0
174865,Tampa International Airport,SkyWest Airlines,OO,21-09-16,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,56,3752000,1
91241,Tri-Cities Regional Airport,SkyWest Airlines,OO,22-09-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,816,38352000,1
167661,Trenton Mercer Airport,SkyWest Airlines,OO,23-09-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,ERJ,120,1815,46827000,1
95425,Tulsa International Airport,Southern Air,9S,24-09-16,Southern Air,9S,Domestic,US,Freighter,Wide Body,Boeing,747,200,1,630000,1
12688,Tucson International Airport,Sun Country Airlines,SY,25-09-16,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,800,33,4825500,1
122046,Cherry Capital Airport,"TACA International Airlines, S.A.",TA,26-09-16,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A320,,34,4834800,0
186196,Magic Valley Regional Airport (Joslin Field),Tradewinds Airlines,WI,27-09-16,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Boeing,747,200B,5,3150000,1
87846,Texarkana Regional Airport (Webb Field),US Airways,US,28-09-16,US Airways,US,Domestic,US,Passenger,Narrow Body,Boeing,737,300,150,17110400,0
168549,Tyler Pounds Regional Airport,US Airways,US,29-09-16,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A319,,143,19691600,0
190067,McGhee Tyson Airport,US Airways,US,30-09-16,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A320,,98,13929300,0
82905,Northeast Florida Regional Airport (St. Augustine Airport),US Airways,US,01-10-16,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A321,,177,30355500,1
165299,Valdez Airport,United Airlines,UA,02-10-16,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,500,28,3080000,0
213750,Valdosta Regional Airport,United Airlines,UA,03-10-16,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,700,14,1792000,1
38678,Destin-Fort Walton Beach Airport/Eglin AFB,United Airlines,UA,04-10-16,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,800,211,30384000,0
14468,Wrangell Airport,United Airlines,UA,05-10-16,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,900,6,883800,1
44615,Westerly State Airport,United Airlines,UA,06-10-16,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,,36,4104000,0
63433,Northwest Arkansas Regional Airport,United Airlines,UA,07-10-16,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,200,57,11286000,1
179225,Yakutat Airport,United Airlines,UA,08-10-16,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,300,1,224000,1
179721,Yuma International Airport,United Airlines,UA,09-10-16,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,200,1,300000,0
10958,Indira Gandhi International Airport,United Airlines,UA,10-10-16,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,300,1,350000,1
92787,Chhatrapati Shivaji International Airport,United Airlines - Pre 07/01/2013,UA,11-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,300,423,48222000,0
2860,Kempegowda International Airport,United Airlines - Pre 07/01/2013,UA,12-10-16,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,322,120,13680000,0
209808,Chennai International Airport,United Airlines - Pre 07/01/2013,UA,13-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,500,61,6710000,1
185598,Dabolim Airport,United Airlines - Pre 07/01/2013,UA,14-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,747,422,13,8190000,1
115439,Cochin International Airport,United Airlines - Pre 07/01/2013,UA,15-10-16,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,422,150,94500000,0
224276,Netaji Subhash Chandra Bose International Airport,United Airlines - Pre 07/01/2013,UA,16-10-16,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,422,30,18900000,1
3143,Rajiv Gandhi International Airport,United Airlines - Pre 07/01/2013,UA,17-10-16,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,422,30,18900000,0
139465,Trivandrum International Airport,United Airlines - Pre 07/01/2013,UA,18-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,,1314,260172000,1
119553,Sardar Vallabhbhai Patel International Airport,United Airlines - Pre 07/01/2013,UA,19-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,300,200,60000000,0
192148,Jaipur International Airport,United Airlines - Pre 07/01/2013,UA,20-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,322,72,23040000,1
99320,HAL Airport,United Airlines - Pre 07/01/2013,UA,21-10-16,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,777,222,61,28060000,0
191434,Pune Airport,United Airlines - Pre 07/01/2013,UA,22-10-16,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,777,222,60,27600000,0
41501,Sri Guru Ram Dass Jee International Airport,United Airlines - Pre 07/01/2013,UA,23-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222B,38,17480000,0
41289,Vadodara Airport,United Airlines - Pre 07/01/2013,UA,24-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,,97,43165000,0
61494,Mangalore International Airport,United Airlines - Pre 07/01/2013,UA,25-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,637,87778600,0
198185,Begumpet Airport,United Airlines - Pre 07/01/2013,UA,26-10-16,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,754,107218800,1
172817,Lal Bahadur Shastri Airport,United Airlines - Pre 07/01/2013,UA,27-10-16,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,41,5830200,1
117038,Calicut International Airport,United Airlines - Pre 07/01/2013,UA,28-10-16,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,33,4692600,0
18858,Biju Patnaik Airport,Virgin Atlantic,VS,29-10-16,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,400,30,18900000,0
164354,Coimbatore International Airport,WestJet Airlines,WS,30-10-16,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,700,17,2174130,0
102182,Lokpriya Gopinath Bordoloi International Airport,ABX Air,GB,31-10-16,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,767,,41,11152000,1
146232,Lok Nayak Jayaprakash Airport,ABX Air,GB,01-11-16,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,30,8,814000,1
143755,Devi Ahilyabai Holkar Airport,ATA Airlines,TZ,02-11-16,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,737,800,124,18141200,1
193599,Jodhpur Airport,ATA Airlines,TZ,03-11-16,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,757,200,17,3366000,1
67804,Madurai Airport,ATA Airlines,TZ,04-11-16,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,757,300,5,1120000,1
85292,Bagdogra Airport,ATA Airlines,TZ,05-11-16,ATA Airlines,TZ,Domestic,US,Passenger,Wide Body,Lockheed,L1011,200,3,1104000,0
26828,Vishakhapatnam Airport,Air Canada,AC,06-11-16,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,100,13450000,1
139041,Chaudhary Charan Singh International Airport,Air Canada,AC,07-11-16,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,87,12371400,0
222948,Chandigarh Airport,Air Canada,AC,08-11-16,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,214,8,1137600,0
61545,Surat Airport,Air Canada,AC,09-11-16,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,211,5,857600,0
60063,Juhu Aerodrome,Air Canada Jazz,QK,10-11-16,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,700,9,661500,1
40949,Vir Savarkar International Airport,Air China,CA,11-11-16,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,747,400,19,11970000,0
39244,Raipur Airport,Air France,AF,12-11-16,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A340,300,31,12985900,1
121020,Sheikh ul Alam Airport,Air New Zealand,NZ,13-11-16,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,400,7,4410000,0
153591,Dr. Babasaheb Ambedkar International Airport,Air New Zealand,NZ,14-11-16,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,200,20,9400000,1
116987,Maharana Pratap Airport,AirTran Airways,FL,15-11-16,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,700,62,7936000,0
51716,Aurangabad Airport,Alaska Airlines,AS,16-11-16,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,400,95,11495000,1
65173,Birsa Munda Airport,Alaska Airlines,AS,17-11-16,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,Boeing,737,400,28,3388000,1
124982,Bhuj Airport,Alaska Airlines,AS,18-11-16,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,400,83,10043000,0
52704,Vijayawada Airport,Alaska Airlines,AS,19-11-16,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,700,112,14470400,1
107554,Agartala Airport,Alaska Airlines,AS,20-11-16,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,Boeing,737,700,22,2842400,0
146677,Jorhat Airport,Alaska Airlines,AS,21-11-16,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,700,11,1421200,0
137398,Sri Sathya Sai Airport,Alaska Airlines,AS,22-11-16,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,800,1,144000,1
226798,Darbhanga Airport,Alaska Airlines,AS,23-11-16,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,800,1,144000,1
92670,Gondia Airport,Alaska Airlines,AS,24-11-16,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,900,4,585200,0
182842,Rajkot Airport,Alaska Airlines,AS,25-11-16,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,900,5,731500,1
132735,Raja Bhoj International Airport,Alaska Airlines,AS,26-11-16,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,McDonnell Douglas,MD-80,93,24,3120000,0
226224,Imphal Airport,Alaska Airlines,AS,27-11-16,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,,180,23400000,1
176983,Jamnagar Airport,Alaska Airlines,AS,28-11-16,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,McDonnell Douglas,MD-80,,36,4680000,0
187206,Leh Kushok Bakula Rimpochee Airport,All Nippon Airways,NH,29-11-16,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,200ER,31,14260000,1
170761,Rajahmundry Airport,American Airlines,AA,30-11-16,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,,181,35838000,0
71055,Tirupati Airport,American Airlines,AA,01-12-16,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,300,149,46190000,0
41367,Dibrugarh Airport,American Airlines,AA,02-12-16,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,,91,24570000,0
63617,Khajuraho Airport,American Airlines,AA,03-12-16,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,83,262,34060000,0
193529,Kullu Manali Airport,American Airlines,AA,04-12-16,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,SP,338,43940000,0
30509,Ambala Air Force Station,American Eagle Airlines,MQ,05-12-16,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,140,146,6029800,1
174085,Allahabad Airport,Asiana Airlines,OZ,06-12-16,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,400,10,6660000,1
2280,Harihar Airport,Asiana Airlines,OZ,07-12-16,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,18,8280000,0
213666,Kalaikunda Air Force Station,Astar Air Cargo,ER,08-12-16,Astar Air Cargo,ER,Domestic,US,Freighter,Wide Body,Airbus,A300,,35,10339700,0
225057,Nashik Airport,Astar Air Cargo,ER,09-12-16,Astar Air Cargo,ER,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-8,73,5,1375000,0
2324,Baramati Airport,British Airways,BA,10-12-16,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,236,57,35910000,1
